cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,polintr,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplt,trstprt,lrscale,stfeco,stfgov,stfdem,stfedu,gincdif,prtyban,prtvtdru,ctzcntr,atchctr,edulvla,eduyrs,mainact,emplrel,iorgact,uemp5yr,hinctnta,hincfel
RU,ESS1-9e01,1.0,10.12.2020,368776,ESS8e02_2,8,2.2,1001,1.0137437582016,0.865090668201447,4.985758313,4.31313299048409,3,2,1,2,1,,7,5,4,3,5,5,7,7,7,2,,1,1,7,5,16,66,1,0,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,368777,ESS8e02_2,8,2.2,1002,1.0137437582016,0.444743394851685,4.985758313,2.21738307803363,3,1,3,1,2,,3,4,1,1,2,3,2,1,4,2,,66,1,4,5,15,66,1,6,2,10,1
RU,ESS1-9e01,1.0,10.12.2020,368778,ESS8e02_2,8,2.2,1004,2.53435921669006,4.000319480896,4.985758313,19.9446261065331,3,3,3,2,2,,4,4,3,4,0,3,6,5,3,1,,66,1,4,3,13,66,6,66,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368779,ESS8e02_2,8,2.2,1007,0.5068718791008,0.287483185529709,4.985758313,1.43332168210247,2,3,3,3,3,,7,6,6,5,7,5,6,5,8,4,,1,1,8,5,16,66,1,1,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368780,ESS8e02_2,8,2.2,1008,1.52061557769775,0.862449884414673,4.985758313,4.29996668076634,4,1,1,1,1,,1,3,1,0,88,2,0,0,1,2,,66,1,6,5,13,66,1,0,1,9,3
RU,ESS1-9e01,1.0,10.12.2020,368781,ESS8e02_2,8,2.2,1010,2.0274875164032,1.73018133640289,4.985758313,8.62626598096817,4,2,5,2,5,,5,8,4,4,0,7,7,6,6,3,,66,1,10,5,16,66,1,1,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368782,ESS8e02_2,8,2.2,1013,0.5068718791008,0.273503690958023,4.985758313,1.36362330083015,2,1,2,1,1,,3,2,0,0,8,5,2,3,3,2,,2,1,8,5,15,6,1,0,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,368783,ESS8e02_2,8,2.2,1015,0.5068718791008,1.48178732395172,4.985758313,7.38783346849032,2,3,2,4,1,,9,88,9,7,5,10,10,8,7,3,,2,1,7,3,11,66,1,9,6,4,1
RU,ESS1-9e01,1.0,10.12.2020,368784,ESS8e02_2,8,2.2,1016,1.52061557769775,0.862449884414673,4.985758313,4.29996668076634,2,3,3,2,3,,0,9,5,6,8,5,3,7,7,3,,13,1,5,5,13,66,1,8,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368785,ESS8e02_2,8,2.2,1017,0.5068718791008,0.164209425449371,4.985758313,0.818708508007157,2,3,2,3,2,,8,7,9,7,8,7,4,7,8,3,,1,1,7,5,14,66,1,7,2,3,1
RU,ESS1-9e01,1.0,10.12.2020,368786,ESS8e02_2,8,2.2,1018,1.0137437582016,0.574966371059418,4.985758313,2.86664336420493,2,3,1,3,1,,5,6,6,5,5,5,4,7,6,3,,13,1,7,5,14,66,1,3,1,7,1
RU,ESS1-9e01,1.0,10.12.2020,368787,ESS8e02_2,8,2.2,1019,0.5068718791008,0.222371697425842,4.985758313,1.10869153901681,2,3,1,2,2,,5,88,1,5,8,1,10,5,8,3,,1,1,6,5,16,66,1,7,6,4,1
RU,ESS1-9e01,1.0,10.12.2020,368788,ESS8e02_2,8,2.2,1022,0.5068718791008,0.432545334100723,4.985758313,2.15656649524204,2,2,2,3,1,,5,7,8,8,5,8,6,3,7,3,,1,1,5,5,13,66,1,7,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368789,ESS8e02_2,8,2.2,1023,0.5068718791008,0.273503690958023,4.985758313,1.36362330083015,2,2,2,3,3,,10,10,6,7,6,1,5,5,5,3,,2,1,7,5,13,66,1,8,6,3,2
RU,ESS1-9e01,1.0,10.12.2020,368790,ESS8e02_2,8,2.2,1026,1.0137437582016,0.444743394851685,4.985758313,2.21738307803363,2,3,3,1,2,,8,8,6,7,8,7,5,7,6,3,,77,1,7,5,15,66,1,5,6,8,1
RU,ESS1-9e01,1.0,10.12.2020,368791,ESS8e02_2,8,2.2,1027,0.5068718791008,0.164209425449371,4.985758313,0.818708508007157,1,3,1,3,3,,10,5,10,9,8,2,5,6,8,4,,1,1,8,5,20,66,1,7,6,4,1
RU,ESS1-9e01,1.0,10.12.2020,368792,ESS8e02_2,8,2.2,1028,0.5068718791008,1.48178732395172,4.985758313,7.38783346849032,2,3,2,3,2,,10,8,6,9,8,8,5,3,7,3,,66,1,8,3,10,66,1,4,6,4,2
RU,ESS1-9e01,1.0,10.12.2020,368793,ESS8e02_2,8,2.2,1029,1.0137437582016,0.444743394851685,4.985758313,2.21738307803363,2,3,2,4,2,,1,4,1,8,88,1,1,1,9,3,,1,1,8,5,13,66,1,5,6,7,1
RU,ESS1-9e01,1.0,10.12.2020,368794,ESS8e02_2,8,2.2,1030,0.5068718791008,0.432545334100723,4.985758313,2.15656649524204,2,3,2,2,2,,1,9,1,1,88,6,8,2,8,3,,13,1,10,5,15,66,1,8,2,6,1
RU,ESS1-9e01,1.0,10.12.2020,368795,ESS8e02_2,8,2.2,1031,0.5068718791008,0.432545334100723,4.985758313,2.15656649524204,2,2,1,2,3,,10,10,4,9,9,4,2,3,9,4,,77,1,7,5,14,66,1,10,6,4,2
RU,ESS1-9e01,1.0,10.12.2020,368796,ESS8e02_2,8,2.2,1032,1.0137437582016,1.0222464799881,4.985758313,5.09667388553565,2,3,2,1,2,,4,8,77,9,8,1,3,88,9,4,,13,1,8,2,8,66,1,6,6,7,1
RU,ESS1-9e01,1.0,10.12.2020,368797,ESS8e02_2,8,2.2,1034,1.0137437582016,0.574966371059418,4.985758313,2.86664336420493,2,3,2,3,1,,5,9,5,5,9,1,5,7,7,4,,4,1,6,5,13,66,1,8,6,7,1
RU,ESS1-9e01,1.0,10.12.2020,368798,ESS8e02_2,8,2.2,1035,1.52061557769775,1.29763615131378,4.985758313,6.46970022866201,2,3,1,3,1,,1,3,7,6,7,1,7,6,6,3,,1,1,7,5,16,66,1,6,6,8,1
RU,ESS1-9e01,1.0,10.12.2020,368799,ESS8e02_2,8,2.2,1036,1.0137437582016,0.504482448101044,4.985758313,2.51522755938237,2,3,1,2,4,,10,10,5,5,8,5,5,5,8,2,,13,1,7,5,13,66,1,8,6,5,1
RU,ESS1-9e01,1.0,10.12.2020,368800,ESS8e02_2,8,2.2,1037,0.5068718791008,0.222371697425842,4.985758313,1.10869153901681,1,3,2,2,1,,2,3,7,2,9,1,1,9,8,4,,1,1,8,5,11,66,1,3,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,368801,ESS8e02_2,8,2.2,1038,0.5068718791008,0.252241224050522,4.985758313,1.25761377969118,1,1,4,1,4,,0,5,5,0,88,0,7,10,0,1,,55,1,10,5,12,66,1,5,1,5,3
RU,ESS1-9e01,1.0,10.12.2020,368802,ESS8e02_2,8,2.2,1039,1.0137437582016,0.547007381916046,4.985758313,2.72724660166029,1,3,1,2,1,,2,4,3,2,5,1,5,9,2,1,,66,1,10,5,12,5,1,0,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,368803,ESS8e02_2,8,2.2,1040,0.5068718791008,0.252241224050522,4.985758313,1.25761377969118,2,2,1,1,1,,0,0,0,0,88,5,88,8,4,4,,66,1,9,5,16,66,7,77,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368804,ESS8e02_2,8,2.2,1042,1.0137437582016,0.328418850898743,4.985758313,1.63741701601431,4,2,1,2,1,,3,5,88,88,88,7,88,88,3,2,,1,1,10,5,14,1,1,1,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368805,ESS8e02_2,8,2.2,1043,2.0274875164032,0.656837701797485,4.985758313,3.27483403202863,1,4,2,3,3,,5,88,88,88,8,88,10,88,3,2,,1,1,10,5,14,1,1,1,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,368806,ESS8e02_2,8,2.2,1044,1.0137437582016,0.504482448101044,4.985758313,2.51522755938237,2,4,3,3,8,,8,8,5,88,88,6,8,5,8,3,,66,1,10,5,12,66,1,9,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368807,ESS8e02_2,8,2.2,1045,0.5068718791008,1.48178732395172,4.985758313,7.38783346849032,2,3,3,3,8,,10,1,6,6,6,88,6,88,10,1,,1,1,10,3,12,66,1,0,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,368808,ESS8e02_2,8,2.2,1048,1.52061557769775,4.00043392181396,4.985758313,19.9451966812912,2,3,2,3,3,,88,88,5,0,5,88,5,3,5,2,,1,1,10,3,11,66,1,1,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368809,ESS8e02_2,8,2.2,1051,1.0137437582016,0.547007381916046,4.985758313,2.72724660166029,2,2,2,2,1,,5,3,88,88,5,2,7,88,1,2,,1,1,10,5,15,66,1,5,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,368810,ESS8e02_2,8,2.2,1053,1.0137437582016,0.328418850898743,4.985758313,1.63741701601431,2,4,1,2,1,,3,88,7,6,8,2,4,3,4,2,,1,1,10,5,14,66,1,1,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,368811,ESS8e02_2,8,2.2,1057,0.5068718791008,0.222371697425842,4.985758313,1.10869153901681,4,3,1,1,1,,88,2,88,88,88,3,4,88,4,4,,66,1,9,5,13,66,1,2,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,368812,ESS8e02_2,8,2.2,1058,1.0137437582016,0.444743394851685,4.985758313,2.21738307803363,2,3,1,3,3,,10,10,88,88,10,9,10,88,10,4,,1,1,10,5,16,66,1,1,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368813,ESS8e02_2,8,2.2,1059,1.0137437582016,2.95600318908691,4.985758313,14.7379174732446,4,2,2,2,3,,88,8,88,88,88,88,10,88,8,2,,66,1,10,3,11,66,6,66,6,88,4
RU,ESS1-9e01,1.0,10.12.2020,368814,ESS8e02_2,8,2.2,1060,1.0137437582016,0.547007381916046,4.985758313,2.72724660166029,2,3,3,3,3,,5,88,88,88,88,2,3,3,5,2,,1,1,10,5,12,66,1,1,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,368815,ESS8e02_2,8,2.2,1061,1.0137437582016,2.96357464790344,4.985758313,14.7756669369806,4,1,1,2,1,,4,88,88,88,88,6,5,6,7,2,,1,1,10,3,10,66,1,1,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,368816,ESS8e02_2,8,2.2,1063,1.52061557769775,2.92246627807617,4.985758313,14.5707105403804,3,3,2,3,2,,88,5,5,88,88,88,5,88,88,2,,1,1,10,3,10,66,1,0,2,77,2
RU,ESS1-9e01,1.0,10.12.2020,368817,ESS8e02_2,8,2.2,1065,1.0137437582016,4.00043392181396,4.985758313,19.9451966812912,4,3,1,1,1,,0,0,0,0,88,1,1,1,5,8,,1,1,10,3,11,66,1,2,2,1,3
RU,ESS1-9e01,1.0,10.12.2020,368818,ESS8e02_2,8,2.2,1066,1.0137437582016,0.547007381916046,4.985758313,2.72724660166029,3,1,2,2,1,,88,88,88,88,88,0,88,88,1,8,,1,1,10,5,15,66,1,4,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,368819,ESS8e02_2,8,2.2,1068,2.0274875164032,2.0444929599762,4.985758313,10.1933477710713,1,2,2,2,2,,88,5,0,4,88,5,10,2,3,3,,66,1,10,2,8,66,1,4,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,368820,ESS8e02_2,8,2.2,1069,0.5068718791008,4.00043392181396,4.985758313,19.9451966812912,2,2,1,1,1,,4,6,3,4,5,4,4,4,6,1,,11,1,7,3,14,1,1,4,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,368821,ESS8e02_2,8,2.2,1070,1.0137437582016,0.504482448101044,4.985758313,2.51522755938237,3,2,2,2,4,,4,6,2,3,5,3,3,3,7,1,,66,1,7,5,13,66,1,5,6,8,1
RU,ESS1-9e01,1.0,10.12.2020,368822,ESS8e02_2,8,2.2,1072,0.5068718791008,1.0477169752121,4.985758313,5.22366361883493,3,2,1,1,1,,4,5,3,4,88,5,5,2,5,2,,66,1,4,2,9,66,6,66,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,368823,ESS8e02_2,8,2.2,1076,0.5068718791008,1.48178732395172,4.985758313,7.38783346849032,3,2,1,2,2,,0,3,2,1,5,4,4,3,4,1,,1,1,3,3,10,66,7,3,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,368824,ESS8e02_2,8,2.2,1078,1.0137437582016,0.504482448101044,4.985758313,2.51522755938237,2,3,2,2,1,,1,4,8,6,88,4,6,4,10,2,,66,1,9,5,13,66,1,1,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,368825,ESS8e02_2,8,2.2,1079,0.5068718791008,1.0477169752121,4.985758313,5.22366361883493,2,2,2,2,2,,3,3,3,3,4,0,4,0,1,1,,66,1,8,2,9,66,1,0,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,368826,ESS8e02_2,8,2.2,1080,0.5068718791008,1.39266967773438,4.985758313,6.94351442302719,2,1,2,1,1,,5,4,0,1,5,2,3,2,7,1,,66,1,7,2,8,66,1,0,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,368827,ESS8e02_2,8,2.2,1081,0.5068718791008,1.48178732395172,4.985758313,7.38783346849032,3,2,2,1,1,,88,88,88,88,88,1,9,88,1,2,,1,1,10,3,13,66,1,3,2,6,2
RU,ESS1-9e01,1.0,10.12.2020,368828,ESS8e02_2,8,2.2,1084,0.5068718791008,0.222371697425842,4.985758313,1.10869153901681,3,1,2,2,2,,0,2,0,0,77,6,4,6,0,1,,66,1,10,5,14,66,1,8,2,4,2
RU,ESS1-9e01,1.0,10.12.2020,368829,ESS8e02_2,8,2.2,1085,0.5068718791008,0.287483185529709,4.985758313,1.43332168210247,3,2,1,2,1,,3,3,0,0,2,0,2,2,0,2,,1,1,0,5,15,66,1,7,1,7,1
RU,ESS1-9e01,1.0,10.12.2020,368830,ESS8e02_2,8,2.2,1086,1.0137437582016,2.78533935546875,4.985758313,13.8870288460544,3,2,1,1,1,,4,5,5,5,88,4,5,3,5,2,,66,1,5,2,8,66,6,66,8,77,3
RU,ESS1-9e01,1.0,10.12.2020,368831,ESS8e02_2,8,2.2,1087,1.0137437582016,2.96357464790344,4.985758313,14.7756669369806,3,4,1,1,1,,0,0,0,0,10,5,7,0,0,1,,1,1,9,3,10,8,1,2,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,368832,ESS8e02_2,8,2.2,1089,0.5068718791008,1.39266967773438,4.985758313,6.94351442302719,3,3,2,2,1,,5,5,4,5,5,4,5,4,6,3,,77,1,5,2,8,66,8,0,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,368833,ESS8e02_2,8,2.2,1090,1.0137437582016,0.328418850898743,4.985758313,1.63741701601431,2,3,2,1,8,,88,88,88,88,88,3,8,88,5,1,,66,1,9,5,11,66,1,8,6,77,8
RU,ESS1-9e01,1.0,10.12.2020,368834,ESS8e02_2,8,2.2,1091,1.0137437582016,0.574966371059418,4.985758313,2.86664336420493,3,2,2,2,2,,0,0,0,0,8,0,5,2,0,5,,66,1,6,5,13,66,1,2,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368835,ESS8e02_2,8,2.2,1095,2.0274875164032,1.09401476383209,4.985758313,5.45449320332059,2,2,2,2,2,,5,8,1,2,4,2,3,2,4,1,,1,1,9,5,11,66,1,6,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,368836,ESS8e02_2,8,2.2,1096,0.5068718791008,1.39266967773438,4.985758313,6.94351442302719,3,1,1,1,1,,4,88,3,3,5,88,5,4,7,2,,1,1,8,2,8,66,1,1,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,368837,ESS8e02_2,8,2.2,1097,1.0137437582016,0.547007381916046,4.985758313,2.72724660166029,2,2,1,2,1,,4,3,2,2,2,2,5,3,88,1,,2,1,0,5,14,66,1,2,2,5,3
RU,ESS1-9e01,1.0,10.12.2020,368838,ESS8e02_2,8,2.2,1098,1.52061557769775,1.29763615131378,4.985758313,6.46970022866201,3,8,8,2,1,,1,1,0,0,88,4,3,88,1,3,,66,1,2,5,13,66,1,8,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,368839,ESS8e02_2,8,2.2,1101,1.0137437582016,2.95600318908691,4.985758313,14.7379174732446,2,2,8,1,1,,2,3,3,3,7,3,3,2,4,4,,1,1,8,3,12,66,1,88,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,368840,ESS8e02_2,8,2.2,1102,1.0137437582016,0.504482448101044,4.985758313,2.51522755938237,1,3,3,2,3,,1,3,1,1,2,1,5,6,2,2,,66,1,9,5,16,66,1,4,6,7,4
RU,ESS1-9e01,1.0,10.12.2020,368841,ESS8e02_2,8,2.2,1104,0.5068718791008,0.222371697425842,4.985758313,1.10869153901681,2,1,1,2,1,,3,3,2,3,3,3,5,3,4,1,,2,1,8,5,15,66,1,7,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,368842,ESS8e02_2,8,2.2,1106,1.0137437582016,0.504482448101044,4.985758313,2.51522755938237,3,3,2,4,2,,6,5,3,5,6,6,6,5,6,2,,1,1,6,5,12,66,1,2,1,3,3
RU,ESS1-9e01,1.0,10.12.2020,368843,ESS8e02_2,8,2.2,1107,0.5068718791008,1.39266967773438,4.985758313,6.94351442302719,1,2,2,2,3,,7,8,7,8,88,5,7,4,4,3,,2,1,9,2,7,66,1,5,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,368844,ESS8e02_2,8,2.2,1108,0.5068718791008,4.00043392181396,4.985758313,19.9451966812912,4,1,1,1,1,,3,4,3,3,88,88,4,88,6,1,,66,1,8,3,13,66,1,2,1,5,2
RU,ESS1-9e01,1.0,10.12.2020,368845,ESS8e02_2,8,2.2,1116,1.0137437582016,2.78533935546875,4.985758313,13.8870288460544,3,7,1,1,7,,4,8,6,5,3,2,6,5,8,1,,2,1,7,1,7,66,6,66,6,3,3
RU,ESS1-9e01,1.0,10.12.2020,368846,ESS8e02_2,8,2.2,1117,1.0137437582016,1.94831037521362,4.985758313,9.71380464952547,1,1,2,2,2,,3,8,4,3,4,2,3,4,4,1,,11,1,7,3,12,66,1,1,1,2,3
RU,ESS1-9e01,1.0,10.12.2020,368847,ESS8e02_2,8,2.2,1118,1.0137437582016,0.328418850898743,4.985758313,1.63741701601431,1,3,2,7,7,,3,4,3,2,6,3,3,4,5,2,,1,1,7,5,10,66,6,66,6,3,3
RU,ESS1-9e01,1.0,10.12.2020,368848,ESS8e02_2,8,2.2,1120,0.981432557106018,2.71290898323059,4.985758313,13.5259085155543,2,1,1,1,1,,4,88,1,3,88,3,4,1,5,1,,1,1,6,1,7,66,1,0,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,368849,ESS8e02_2,8,2.2,1122,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,3,2,1,1,1,,5,6,2,2,7,3,4,4,5,1,,1,1,5,5,14,66,1,2,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,368850,ESS8e02_2,8,2.2,1124,0.490716278553009,0.146088257431984,4.985758313,0.728360743923198,2,3,1,1,1,,7,0,2,1,2,1,2,0,3,1,,2,1,10,5,14,66,1,2,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,368851,ESS8e02_2,8,2.2,1125,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,1,1,1,1,1,,1,0,0,0,5,0,1,1,3,1,,1,1,3,5,14,66,1,2,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,368852,ESS8e02_2,8,2.2,1127,0.490716278553009,4.00043392181396,4.985758313,19.9451966812912,3,2,2,2,2,,5,7,5,8,5,6,7,7,6,3,,66,1,6,3,14,66,1,0,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,368853,ESS8e02_2,8,2.2,1128,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,4,2,1,1,1,,2,2,1,2,5,2,4,3,5,1,,77,1,9,5,17,66,1,2,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,368854,ESS8e02_2,8,2.2,1129,1.47214877605438,0.767275810241699,4.985758313,3.82545174927636,4,2,3,1,3,,4,5,3,3,2,5,5,4,6,1,,88,1,3,5,15,66,1,9,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368855,ESS8e02_2,8,2.2,1134,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,2,3,2,3,4,,8,9,5,8,6,9,10,10,9,2,,1,1,10,5,13,66,1,0,6,6,1
RU,ESS1-9e01,1.0,10.12.2020,368856,ESS8e02_2,8,2.2,1135,0.490716278553009,0.384812712669373,4.985758313,1.9185831811394,4,3,1,1,2,,3,6,1,1,88,6,8,6,8,2,,66,1,8,5,15,66,1,5,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,368857,ESS8e02_2,8,2.2,1136,0.981432557106018,2.629798412323,4.985758313,13.1115392957536,4,1,1,1,1,,2,1,2,1,88,3,1,1,1,1,,66,1,5,3,10,66,6,66,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,368858,ESS8e02_2,8,2.2,1137,1.47214877605438,0.673216938972473,4.985758313,3.35649694993442,4,8,1,1,1,,0,5,3,5,88,6,6,7,3,2,,66,1,8,5,13,66,2,10,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368859,ESS8e02_2,8,2.2,1138,0.981432557106018,0.395664572715759,4.985758313,1.97268793257719,3,1,2,1,1,,3,4,2,2,6,5,4,8,6,2,,2,1,8,5,16,66,1,4,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,368860,ESS8e02_2,8,2.2,1139,1.47214877605438,0.593496739864349,4.985758313,2.95903130451708,2,1,2,1,2,,3,5,3,4,88,6,8,6,4,2,,66,1,9,5,16,66,1,2,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368861,ESS8e02_2,8,2.2,1140,0.981432557106018,0.448811411857605,4.985758313,2.23766522763832,2,1,2,1,3,,0,0,0,4,88,0,2,0,5,3,,11,1,8,5,13,66,2,0,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368862,ESS8e02_2,8,2.2,1141,0.490716278553009,0.19783228635788,4.985758313,0.986343966288595,3,3,1,3,1,,4,4,2,2,5,8,8,8,9,1,,1,1,7,5,15,66,1,0,6,4,2
RU,ESS1-9e01,1.0,10.12.2020,368863,ESS8e02_2,8,2.2,1142,0.490716278553009,1.31826758384705,4.985758313,6.57256356492383,4,1,1,1,1,,4,8,5,6,5,3,7,5,5,4,,1,1,5,3,10,6,1,0,6,3,2
RU,ESS1-9e01,1.0,10.12.2020,368864,ESS8e02_2,8,2.2,1143,0.490716278553009,0.146088257431984,4.985758313,0.728360743923198,4,2,3,2,4,,6,7,4,5,6,3,6,5,6,2,,66,1,6,5,12,66,1,0,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,368865,ESS8e02_2,8,2.2,1144,1.47214877605438,3.95480108261108,4.985758313,19.7176823738896,4,1,1,1,1,,5,3,0,0,88,4,1,5,1,2,,66,1,5,3,11,66,1,0,2,77,4
RU,ESS1-9e01,1.0,10.12.2020,368866,ESS8e02_2,8,2.2,1146,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,1,1,3,1,4,,5,8,4,4,5,5,7,4,3,3,,66,1,9,5,15,1,1,2,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368867,ESS8e02_2,8,2.2,1147,0.490716278553009,0.384812712669373,4.985758313,1.9185831811394,4,8,8,8,8,,7,7,7,7,88,88,7,88,5,3,,66,1,10,5,16,66,1,0,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,368868,ESS8e02_2,8,2.2,1148,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,2,1,4,1,4,,0,0,0,0,2,4,3,3,0,1,,2,1,9,5,12,1,1,0,6,4,4
RU,ESS1-9e01,1.0,10.12.2020,368869,ESS8e02_2,8,2.2,1149,1.47214877605438,0.593496739864349,4.985758313,2.95903130451708,4,1,3,1,4,,1,5,1,1,5,3,3,0,88,1,,66,1,10,5,15,66,1,0,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368870,ESS8e02_2,8,2.2,1152,0.981432557106018,0.448811411857605,4.985758313,2.23766522763832,2,1,3,1,4,,5,5,5,5,88,3,5,2,5,2,,66,1,10,5,15,66,1,0,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368871,ESS8e02_2,8,2.2,1154,1.47214877605438,0.593496739864349,4.985758313,2.95903130451708,3,2,8,3,3,,9,7,7,7,88,5,9,7,7,2,,66,1,10,5,18,66,1,2,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368872,ESS8e02_2,8,2.2,1155,0.981432557106018,0.395664572715759,4.985758313,1.97268793257719,2,3,4,3,5,,9,9,9,9,5,5,9,9,5,3,,1,1,10,5,16,66,1,5,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368873,ESS8e02_2,8,2.2,1157,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,1,2,3,2,4,,2,5,2,2,5,5,5,5,5,2,,1,1,10,5,15,66,1,5,6,8,1
RU,ESS1-9e01,1.0,10.12.2020,368874,ESS8e02_2,8,2.2,1159,0.490716278553009,0.243321642279625,4.985758313,1.21314290072845,3,2,1,2,2,,7,8,7,88,5,88,8,5,5,2,,2,1,10,5,12,1,1,3,6,6,1
RU,ESS1-9e01,1.0,10.12.2020,368875,ESS8e02_2,8,2.2,1161,0.981432557106018,0.292176514863968,4.985758313,1.4567214878464,4,2,8,2,8,,5,8,3,3,5,5,8,5,5,3,,77,1,10,5,15,6,2,10,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368876,ESS8e02_2,8,2.2,1163,0.490716278553009,0.146088257431984,4.985758313,0.728360743923198,3,3,3,1,3,,4,4,4,4,2,4,4,5,88,1,,2,1,9,5,15,1,1,0,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368877,ESS8e02_2,8,2.2,1164,0.981432557106018,0.448811411857605,4.985758313,2.23766522763832,1,1,1,1,3,,1,6,1,1,5,1,3,1,2,5,,66,1,9,5,16,66,2,10,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,368878,ESS8e02_2,8,2.2,1166,0.490716278553009,0.146088257431984,4.985758313,0.728360743923198,2,4,5,4,3,,9,9,9,8,4,7,8,8,1,2,,1,1,10,5,15,66,1,10,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,368879,ESS8e02_2,8,2.2,1169,0.490716278553009,1.3564544916153,4.985758313,6.76295425777715,3,1,1,1,1,,3,5,2,2,88,88,88,88,88,2,,2,1,10,2,10,66,1,0,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,368880,ESS8e02_2,8,2.2,1170,0.981432557106018,0.448811411857605,4.985758313,2.23766522763832,2,2,3,2,3,,0,3,3,4,5,2,2,2,4,1,,6,1,9,5,18,66,1,0,2,5,2
RU,ESS1-9e01,1.0,10.12.2020,368881,ESS8e02_2,8,2.2,1173,0.981432557106018,1.73330760002136,4.985758313,8.64185277579259,4,1,1,1,1,,2,2,3,4,88,2,3,3,7,1,,66,1,9,3,9,66,1,0,6,4,4
RU,ESS1-9e01,1.0,10.12.2020,368882,ESS8e02_2,8,2.2,1176,1.47214877605438,0.438265174627304,4.985758313,2.18508423769648,2,2,1,3,1,,8,7,5,8,5,4,6,7,3,1,,1,1,10,5,13,66,1,0,6,7,3
